0.00813024, -0.0125474, -0.00381032, -0.00766256, 0.0109824, -0.00387614
0.0100905, -0.0140491, -0.00450092, -0.00916081, 0.0121616, -0.00461658
0.00931601, -0.0151117, -0.00531789, -0.00852249, 0.0126834, -0.00553255
0.00835786, -0.0151855, -0.00648909, -0.00767824, 0.0132624, -0.00607134
0.00439641, -0.0168546, -0.00569601, -0.00398138, 0.0145864, -0.00560066
1.96693e-05, -0.0178857, -0.00492837, -0.000234357, 0.0154517, -0.00493949
-0.00257276, -0.0187685, -0.00444535, 0.00207446, 0.0162646, -0.00446874
-0.00486005, -0.0195298, -0.00509702, 0.00468833, 0.0167068, -0.00505485
-0.0073714, -0.0192407, -0.00495192, 0.00655102, 0.0165148, -0.00485055
-0.0081701, -0.0198988, -0.00479106, 0.00767471, 0.0163073, -0.00489178
-0.00586572, -0.0189069, -0.00484507, 0.00537745, 0.0165417, -0.00458028
-0.00443281, -0.0191967, -0.00242866, 0.00402067, 0.0167593, -0.0024911
-0.00235693, -0.0202563, -0.00158255, 0.00219755, 0.016936, -0.00224859
-0.00135631, -0.0191033, -0.00117757, 0.00147355, 0.0167195, -0.00159196
-0.00108615, -0.0179192, -0.00388917, 0.00111657, 0.0156493, -0.00368363
-0.0011693, -0.0176581, -0.0052153, 0.00138133, 0.0156517, -0.0043035
-0.00110087, -0.0172622, -0.00869388, 0.0012958, 0.0149353, -0.00832843
-0.000594427, -0.0179292, -0.00947226, 0.000978991, 0.0151189, -0.00915047
0.00041763, -0.0180759, -0.0101053, 2.22382e-05, 0.0162188, -0.00906736
0.000201595, -0.019839, -0.00917898, 0.000261415, 0.0170933, -0.00899396
-0.000288969, -0.0210383, -0.00845347, 0.000475198, 0.0177355, -0.00853878
0.000486627, -0.0211908, -0.008463, -0.000426072, 0.0178404, -0.00843262
0.00122955, -0.0195051, -0.00841148, -0.000649675, 0.0170386, -0.00800323
0.00351765, -0.019246, -0.00797048, -0.00269934, 0.0169508, -0.00749978
0.00336495, -0.0178549, -0.00775014, -0.00269163, 0.0156843, -0.00744835
0.00379947, -0.0182511, -0.00682733, -0.00305274, 0.0157198, -0.00656259
0.00398949, -0.0183143, -0.00761493, -0.00379329, 0.0159984, -0.00657341
0.00723785, -0.0203111, -0.00500232, -0.00592547, 0.0165231, -0.00571715
0.00933944, -0.0191361, -0.00694151, -0.00810044, 0.0164396, -0.00689248
0.00770164, -0.0191295, -0.00717136, -0.0063291, 0.0166303, -0.00699148
0.00519136, -0.0163487, -0.0111215, -0.0043278, 0.014965, -0.0105516
